"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:08:09.3822610","NisSrv.exe","1672","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 6,197,248, Working Set: 8,843,264"
"23:08:09.3822623","svchost.exe","5324","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.8437500 seconds, Private Bytes: 3,985,408, Working Set: 12,845,056"
"23:08:09.3822637","svchost.exe","148","Process Profiling","","SUCCESS","User Time: 0.4843750 seconds, Kernel Time: 0.6562500 seconds, Private Bytes: 6,987,776, Working Set: 20,795,392"
"23:08:09.3822646","esif_assist_64.exe","2968","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,478,656, Working Set: 4,726,784"
"23:08:09.3822659","sihost.exe","3468","Process Profiling","","SUCCESS","User Time: 2.0312500 seconds, Kernel Time: 1.9531250 seconds, Private Bytes: 6,455,296, Working Set: 22,650,880"
"23:08:09.3822672","svchost.exe","3556","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 0.5468750 seconds, Private Bytes: 6,701,056, Working Set: 24,088,576"
"23:08:09.3822686","svchost.exe","3616","Process Profiling","","SUCCESS","User Time: 5.1562500 seconds, Kernel Time: 0.9531250 seconds, Private Bytes: 7,090,176, Working Set: 28,729,344"
"23:08:09.3822699","taskhostw.exe","3764","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 1.1250000 seconds, Private Bytes: 7,041,024, Working Set: 15,978,496"
"23:08:09.3822713","DropboxUpdate.exe","3868","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 1.4218750 seconds, Private Bytes: 2,138,112, Working Set: 126,976"
"23:08:09.3822722","PresentationFontCache.exe","4128","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4687500 seconds, Private Bytes: 30,388,224, Working Set: 18,911,232"
"23:08:09.3822735","svchost.exe","2680","Process Profiling","","SUCCESS","User Time: 5.5937500 seconds, Kernel Time: 2.1718750 seconds, Private Bytes: 3,702,784, Working Set: 15,048,704"
"23:08:09.3822748","svchost.exe","6316","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 1,765,376, Working Set: 7,143,424"
"23:08:09.3822762","ctfmon.exe","6408","Process Profiling","","SUCCESS","User Time: 4.8125000 seconds, Kernel Time: 24.9687500 seconds, Private Bytes: 3,235,840, Working Set: 13,299,712"
"23:08:09.3822766","Explorer.EXE","6744","Process Profiling","","SUCCESS","User Time: 15.7656250 seconds, Kernel Time: 32.0468750 seconds, Private Bytes: 45,137,920, Working Set: 88,395,776"
"23:08:09.3822780","igfxEM.exe","6912","Process Profiling","","SUCCESS","User Time: 0.5781250 seconds, Kernel Time: 3.8281250 seconds, Private Bytes: 3,969,024, Working Set: 11,776,000"
"23:08:09.3822793","igfxHK.exe","6924","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,416,640, Working Set: 7,966,720"
"23:08:09.3822806","igfxTray.exe","6944","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.5937500 seconds, Private Bytes: 3,117,056, Working Set: 10,260,480"
"23:08:09.3822820","ShellExperienceHost.exe","6596","Process Profiling","","SUCCESS","User Time: 2.1718750 seconds, Kernel Time: 1.3593750 seconds, Private Bytes: 36,147,200, Working Set: 53,305,344"
"23:08:09.3822833","SearchUI.exe","3112","Process Profiling","","SUCCESS","User Time: 6.2343750 seconds, Kernel Time: 2.3125000 seconds, Private Bytes: 98,807,808, Working Set: 65,794,048"
"23:08:09.3822847","RuntimeBroker.exe","4660","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 5,193,728, Working Set: 18,083,840"
"23:08:09.3822860","nvtray.exe","7244","Process Profiling","","SUCCESS","User Time: 0.1875000 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 3,911,680, Working Set: 11,517,952"
"23:08:09.3822869","RuntimeBroker.exe","7456","Process Profiling","","SUCCESS","User Time: 1.2031250 seconds, Kernel Time: 0.9218750 seconds, Private Bytes: 7,110,656, Working Set: 14,565,376"
"23:08:09.3822882","svchost.exe","7564","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 0.2812500 seconds, Private Bytes: 3,493,888, Working Set: 15,478,784"
"23:08:09.3822896","CNAB4RPD.EXE","8008","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 929,792, Working Set: 3,641,344"
"23:08:09.3822909","RuntimeBroker.exe","8116","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 6.8750000 seconds, Private Bytes: 5,771,264, Working Set: 24,113,152"
"23:08:09.3822918","NvBackend.exe","1852","Process Profiling","","SUCCESS","User Time: 1.4218750 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 6,463,488, Working Set: 10,289,152"
"23:08:09.3822931","SkypeBackgroundHost.exe","8576","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,863,680, Working Set: 10,129,408"
"23:08:09.3822945","RemindersServer.exe","8600","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,654,208, Working Set: 11,186,176"
"23:08:09.3822958","MSASCuiL.exe","7448","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 1,982,464, Working Set: 8,794,112"
"23:08:09.3822967","iTunesHelper.exe","8468","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.3906250 seconds, Private Bytes: 4,202,496, Working Set: 13,512,704"
"23:08:09.3822980","jhi_service.exe","5528","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 1,404,928, Working Set: 5,914,624"
"23:08:09.3822994","IDMan.exe","8904","Process Profiling","","SUCCESS","User Time: 0.6406250 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 8,597,504, Working Set: 19,763,200"
"23:08:09.3823007","LMS.exe","8432","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 3,432,448, Working Set: 10,444,800"
"23:08:09.3823021","EVKey64.exe","8400","Process Profiling","","SUCCESS","User Time: 6.4062500 seconds, Kernel Time: 19.8593750 seconds, Private Bytes: 2,445,312, Working Set: 12,820,480"
"23:08:09.3823034","Dropbox.exe","8088","Process Profiling","","SUCCESS","User Time: 30.0625000 seconds, Kernel Time: 21.7812500 seconds, Private Bytes: 135,712,768, Working Set: 78,827,520"
"23:08:09.3823043","iPodService.exe","8812","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,363,392, Working Set: 7,499,776"
"23:08:09.3823056","Dropbox.exe","7424","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 2,039,808, Working Set: 8,081,408"
"23:08:09.3823070","Dropbox.exe","6240","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,494,464, Working Set: 10,063,872"
"23:08:09.3823083","IDMIntegrator64.exe","8096","Process Profiling","","SUCCESS","User Time: 4.7500000 seconds, Kernel Time: 18.1093750 seconds, Private Bytes: 2,367,488, Working Set: 7,831,552"
"23:08:09.3823096","svchost.exe","10064","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4531250 seconds, Private Bytes: 6,905,856, Working Set: 22,364,160"
"23:08:09.3823105","AsusTPLoader.exe","6452","Process Profiling","","SUCCESS","User Time: 0.3437500 seconds, Kernel Time: 0.7031250 seconds, Private Bytes: 2,658,304, Working Set: 323,584"
"23:08:09.3823119","QtWebEngineProcess.exe","3204","Process Profiling","","SUCCESS","User Time: 1.0937500 seconds, Kernel Time: 0.3281250 seconds, Private Bytes: 32,862,208, Working Set: 30,003,200"
"23:08:09.3823132","SearchIndexer.exe","9952","Process Profiling","","SUCCESS","User Time: 16.5312500 seconds, Kernel Time: 7.2656250 seconds, Private Bytes: 36,868,096, Working Set: 31,092,736"
"23:08:09.3823146","svchost.exe","10032","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,195,456, Working Set: 8,269,824"
"23:08:09.3823159","svchost.exe","3460","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 2,101,248, Working Set: 10,809,344"
"23:08:09.3823172","AsusTPHelper.exe","7224","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 0.5156250 seconds, Private Bytes: 1,425,408, Working Set: 159,744"
"23:08:09.3823181","svchost.exe","8456","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 3,600,384, Working Set: 6,668,288"
"23:08:09.3823195","svchost.exe","10904","Process Profiling","","SUCCESS","User Time: 4.0781250 seconds, Kernel Time: 13.0156250 seconds, Private Bytes: 4,214,784, Working Set: 13,873,152"
"23:08:09.3823208","SkypeBridge.exe","7656","Process Profiling","","SUCCESS","User Time: 0.9687500 seconds, Kernel Time: 0.9687500 seconds, Private Bytes: 32,739,328, Working Set: 39,084,032"
"23:08:09.3823217","chrome.exe","8724","Process Profiling","","SUCCESS","User Time: 932.4687500 seconds, Kernel Time: 394.2968750 seconds, Private Bytes: 203,792,384, Working Set: 229,347,328"
"23:08:09.3823230","chrome.exe","4284","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.7343750 seconds, Private Bytes: 2,129,920, Working Set: 7,897,088"
"23:08:09.3823244","chrome.exe","8072","Process Profiling","","SUCCESS","User Time: 0.1406250 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 1,970,176, Working Set: 8,577,024"
"23:08:09.3823257","chrome.exe","3640","Process Profiling","","SUCCESS","User Time: 537.9062500 seconds, Kernel Time: 197.7812500 seconds, Private Bytes: 201,228,288, Working Set: 188,862,464"
"23:08:09.3823266","chrome.exe","10852","Process Profiling","","SUCCESS","User Time: 204.7968750 seconds, Kernel Time: 17.0000000 seconds, Private Bytes: 205,504,512, Working Set: 165,507,072"
"23:08:09.3823279","sublime_text.exe","11232","Process Profiling","","SUCCESS","User Time: 12.8281250 seconds, Kernel Time: 8.7812500 seconds, Private Bytes: 34,095,104, Working Set: 44,875,776"
"23:08:09.3823293","plugin_host.exe","8136","Process Profiling","","SUCCESS","User Time: 3.3125000 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 42,110,976, Working Set: 15,065,088"
"23:08:09.3823306","SettingSyncHost.exe","7828","Process Profiling","","SUCCESS","User Time: 2.6406250 seconds, Kernel Time: 3.8906250 seconds, Private Bytes: 10,940,416, Working Set: 3,530,752"
"23:08:09.3823320","svchost.exe","1608","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 6,975,488, Working Set: 8,642,560"
"23:08:09.3823333","explorer.exe","7500","Process Profiling","","SUCCESS","User Time: 8.1093750 seconds, Kernel Time: 11.9375000 seconds, Private Bytes: 24,776,704, Working Set: 52,781,056"
"23:08:09.3823346","svchost.exe","5128","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,843,200, Working Set: 6,483,968"
"23:08:09.3823360","LockApp.exe","2664","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 15,785,984, Working Set: 34,467,840"
"23:08:09.3823369","RuntimeBroker.exe","1204","Process Profiling","","SUCCESS","User Time: 0.6718750 seconds, Kernel Time: 1.3906250 seconds, Private Bytes: 4,968,448, Working Set: 22,155,264"
"23:08:09.3823382","AsusTPCenter.exe","5696","Process Profiling","","SUCCESS","User Time: 4334.2343750 seconds, Kernel Time: 28005.5312500 seconds, Private Bytes: 3,575,808, Working Set: 491,520"
"23:08:09.3823395","SkypeApp.exe","428","Process Profiling","","SUCCESS","User Time: 16.7656250 seconds, Kernel Time: 3.9531250 seconds, Private Bytes: 190,840,832, Working Set: 102,014,976"
"23:08:09.3823409","RuntimeBroker.exe","9244","Process Profiling","","SUCCESS","User Time: 0.2031250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 5,898,240, Working Set: 9,949,184"
"23:08:09.3823422","chrome.exe","4244","Process Profiling","","SUCCESS","User Time: 84.2812500 seconds, Kernel Time: 3.1562500 seconds, Private Bytes: 229,666,816, Working Set: 205,221,888"
"23:08:09.3823436","chrome.exe","5808","Process Profiling","","SUCCESS","User Time: 1.4218750 seconds, Kernel Time: 0.4062500 seconds, Private Bytes: 34,394,112, Working Set: 33,046,528"
"23:08:09.3823449","ApplicationFrameHost.exe","1712","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 9,478,144, Working Set: 22,544,384"
"23:08:09.3823462","HxOutlook.exe","2708","Process Profiling","","SUCCESS","User Time: 0.5937500 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 37,306,368, Working Set: 27,856,896"
"23:08:09.3823476","RuntimeBroker.exe","3812","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,228,224, Working Set: 11,612,160"
"23:08:09.3823489","HxTsr.exe","8052","Process Profiling","","SUCCESS","User Time: 0.3281250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 9,850,880, Working Set: 36,061,184"
"23:08:09.3823503","RuntimeBroker.exe","8020","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 3,174,400, Working Set: 14,000,128"
"23:08:09.3823520","DllHost.exe","2964","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 2,154,496, Working Set: 9,359,360"
"23:08:09.3823534","svchost.exe","9268","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,363,968, Working Set: 5,754,880"
"23:08:09.3823547","EXCEL.EXE","1196","Process Profiling","","SUCCESS","User Time: 56.7343750 seconds, Kernel Time: 35.0625000 seconds, Private Bytes: 103,120,896, Working Set: 80,875,520"
"23:08:09.3823556","DllHost.exe","8776","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,433,600, Working Set: 6,623,232"
"23:08:09.3823569","sppsvc.exe","9380","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.4843750 seconds, Private Bytes: 4,149,248, Working Set: 9,859,072"
"23:08:09.3823583","chrome.exe","7532","Process Profiling","","SUCCESS","User Time: 2.2187500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 42,401,792, Working Set: 57,602,048"
"23:08:09.3823623","chrome.exe","10296","Process Profiling","","SUCCESS","User Time: 22.9843750 seconds, Kernel Time: 1.4218750 seconds, Private Bytes: 348,606,464, Working Set: 378,507,264"
"23:08:09.3823632","chrome.exe","2588","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 37,113,856, Working Set: 53,260,288"
"23:08:09.3823645","chrome.exe","8240","Process Profiling","","SUCCESS","User Time: 1.3750000 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 41,066,496, Working Set: 73,187,328"
"23:08:09.3823659","chrome.exe","10888","Process Profiling","","SUCCESS","User Time: 13.9218750 seconds, Kernel Time: 0.7812500 seconds, Private Bytes: 208,646,144, Working Set: 232,873,984"
"23:08:09.3823672","chrome.exe","2516","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 13,848,576, Working Set: 24,920,064"
"23:08:09.3823685","AUDIODG.EXE","3292","Process Profiling","","SUCCESS","User Time: 0.9843750 seconds, Kernel Time: 0.3281250 seconds, Private Bytes: 8,339,456, Working Set: 16,781,312"
"23:08:10.3807870","Idle","0","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 98028.0156250 seconds, Private Bytes: 53,248, Working Set: 8,192"
"23:08:10.3807893","System","4","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 569.3593750 seconds, Private Bytes: 159,744, Working Set: 139,264"
"23:08:10.3807911","smss.exe","336","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 491,520, Working Set: 1,007,616"
"23:08:10.3807928","csrss.exe","504","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.8906250 seconds, Private Bytes: 1,785,856, Working Set: 4,222,976"
"23:08:10.3807942","wininit.exe","624","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,425,408, Working Set: 5,148,672"
"23:08:10.3807955","csrss.exe","632","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 89.0937500 seconds, Private Bytes: 2,109,440, Working Set: 4,399,104"
"23:08:10.3807969","services.exe","696","Process Profiling","","SUCCESS","User Time: 6.2968750 seconds, Kernel Time: 7.0781250 seconds, Private Bytes: 5,128,192, Working Set: 8,019,968"
"23:08:10.3807982","lsass.exe","704","Process Profiling","","SUCCESS","User Time: 5.1406250 seconds, Kernel Time: 4.7968750 seconds, Private Bytes: 7,249,920, Working Set: 12,992,512"
"23:08:10.3807991","svchost.exe","828","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 962,560, Working Set: 3,350,528"
"23:08:10.3808004","fontdrvhost.exe","848","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,138,112, Working Set: 2,605,056"
"23:08:10.3808013","svchost.exe","864","Process Profiling","","SUCCESS","User Time: 4.7187500 seconds, Kernel Time: 9.7500000 seconds, Private Bytes: 11,026,432, Working Set: 23,859,200"
"23:08:10.3808027","WUDFHost.exe","916","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 25,968,640, Working Set: 12,316,672"
